Tweet,Target 1,Stance 1,Opinion Towards,Sentiment,Tweet Id
"Face masks are a lot like condoms. No one wants to wear them but, you should wear them to keep yourself and others safe.",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18
You know that the purpose of a mask warrant is to wear the mask? DO NOT put it on your ear and let it hang or leave it near your bottle of water or do not wear it at all.,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@FakeNewsDotCom2 @HaroldJ62777849 @bucforever @RepsForBiden @realDonaldTrump Social Distance. Stay at home. Don. Don't open the economy too soon. Wear a mask: The plans we have are science-based and they work, not because of the ignorance of the chief man. #SocialDistancing #WearAmask #WearADAmnMask",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
I'm gonna take a few months of martial law just so I can finally get back to my fucking life! Put your masks and put it on your God fucking nose! I hate this fucking city #Nashville #COVIDIOT #coronavirus,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@casitruth @madeamerican3 @realDonaldTrump @realJamesWoods Love how she doesn't stay at 6 feet because her miracle mask will keep her safe! Stupid people must stay home!,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
If you can find a better place to buy gasoline than @Wawa - do so. I went to buy pretzels at Lionville 113 store and a white man was bold in the store without mask. You must refuse service to people wearing masks. #WearAMask,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18
"Not wearing a mask is ""little dick energy"".",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@Patriotize Yep masks worn only in areas of risk of contagion and infection of high-risk patients. And these were not cheap blue and white ass masks they were breather masks N95.:pray::flag_for_United_States::heart::frog:,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28e+18
"@ESPNMichele @Rachel__Nichols Prayers for Mr Rodriguez:folded_hands_light_skin_tone:. Please wear your mask. Don.don't worry about your political party, please for the sense of comedy, for sport, for children, for your children or your parents.",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18
"Well, it finally happened. Someone close to me was diagnosed with #COVID19 It's absolutely terrifying to look.",face masks,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1.29e+18
"@MiaFarrow Look at all the equipment our health professionals wear, but do people want to complain and complain about wearing a mask??",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
#sundayvibes don.t consider yourself a Republican pro life if you don't wear a mask:,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@calhouns So you didn't have employees wearing mandated face masks? So long. You'll never go to your restaurants!! Maybe you couldn't enforce the tobacco law too. #calhouns #knoxville,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
@garethicke @Norrienon anyone who does not respect face coatings ect deserves to catch covid and end up on a fan and die #Wearamask,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"Wearing masks during the pandemic is obviously a necessity, and those who are not just selfish or moronic. I wear a neck-hungry mask and it doesn't bother me at all, in fact it makes me feel better (probably because of my anxiety) - Am I alone feeling this?",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.29e+18
DO NOT RE-OP SCHOOLS! #Do not Re-open SCHOOLS #ProtectStudents #Save us from safety #COVID19 #MaskUp,face masks,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1.29e+18
The difference between anti-slip & anti-mask people is that they leave a digital mark of their ignorance for their grandchildren.,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"@RightWingWatch And if, stay with me on this, the mask was not an affront to his freedom, but a statement about his compassion for others. Also, it is ruined and we would appreciate it if people like him did not wrap their ignorance in our flag.",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
The following isoeo@GGKBEAR @dalivicuiouss2 @GGGjaresos@briband@brib@bband@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@brad@bra,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@KrisTStacey1 Try to drive what you think your constitutional rights are... you will be fired from Bass Pro Shop...and anywhere else you try to make shopping without a mask. You do not have the right to put other people at risk of health.,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
Even beyond me why teenagers will not wear masks in schools :thinking_face:,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
@DianeEv62398271 Yes. Wear the mask. It is. No. Hard. But if it's hard for you. Remember. We can do difficult things. @GlennonDoyle #MaskUp,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18
"He was at Target Express in Cupertino earlier this afternoon, noticed a #WTF maskless shopper",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
"@GovernorTomWolf All Republicans in snowflakes, wear a fucking mask. #WearAMask #Wearackmask #WearADamnMask",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
The BBC person said today that she would not wear a mask because she is Claustrophobia. Come on! :joy::man_facepalming_light_skin_tone:,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"If you think wearing a mask makes you stupid, when did you last look in the mirror?",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.28e+18
"Face masks will now be mandatory in public transport, said Minister @Ross_Shane1. It is good that he has put an end to the ""perhaps"" and ""perhaps"" that delayed the decision of weeks.",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.28e+18
"Today is the first time I have to visit my doctor's office since VOCID started. I am very impressed with how things are managed, but the only way these services will remain accessible is if you wear a mask.",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1.29e+18
"Seriously, why do I smile when I walk past people wearing my mask?",face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1.28e+18
I'm so tired of crying out to adults and complaining about having to wear a mask in our restaurant. I'm sorry.. Are you not an Adult? Is it too hard to be a fucking adult?!,face masks,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1.29e+18
